id,SalePrice
1818,158695.8267
1819,124117.5684
1820,18219.41557
1821,112042.1438
1822,157554.3831
1823,34933.49461
1824,133566.4212
1825,160676.8494
1826,91242.79366
1827,108408.9013
1828,140805.1299
1829,150060.7476
1830,146437.9323
1831,156869.1669
1832,22526.37053
1833,159539.5569
1834,92409.21622
1835,72087.04057
1836,126365.113
1837,83694.93901
1838,116886.8766
1839,118715.4589
1840,166897.8326
1841,126732.9498
1842,69954.09624
1843,122621.9626
1844,169959.1175
1845,152065.1534
1846,148976.5919
1847,165661.7682
1848,37748.61017
1849,113140.0333
1850,119548.3816
1851,135608.6495
1852,119157.7725
1853,107199.2546
1854,157429.7835
1855,154238.9743
1856,221702.9676
1857,126768.179
1858,144003.7823
1859,118121.5633
1860,138770.9637
1861,117102.5815
1862,329052.3184
1863,314261.66
1864,314277.8846
1865,358982.9122
1866,343339.9677
1867,215299.6659
1868,276730.0745
1869,208453.5776
1870,221883.1484
1871,275824.9849
1872,175602.2205
1873,224685.1274
1874,140844.8401
1875,203254.9641
1876,201221.1871
1877,199707.4675
1878,197731.8821
1879,135860.9055
1880,133312.114
1881,233125.4232
1882,230315.4943
1883,182320.5531
1884,198573.9709
1885,216048.1392
1886,283170.4006
1887,215647.0027
1888,248564.2295
1889,169362.8039
1890,83105.56156
1891,108569.6921
1892,88047.80868
1893,123777.7952
1894,110097.0256
1895,127966.5152
1896,122677.1313
1897,112616.5985
1898,87851.65899
1899,165656.8769
1900,157519.6985
1901,199808.7968
1902,174018.5723
1903,227398.9883
1904,161983.6577
1905,201582.5481
1906,153584.0083
1907,210740.8564
1908,106042.2081
1909,128985.6691
1910,114332.0976
1911,244443.367
1912,311336.3092
1913,151528.8909
1914,70682.3428
1915,340042.0958
1916,76425.90075
1917,228485.5295
1918,132464.1758
1919,153657.8223
1920,160043.3815
1921,367065.3082
1922,341992.8629
1923,237394.8839
1924,218334.6377
1925,200916.0791
1926,371330.81
1927,116512.5303
1928,159447.7571
1929,108557.7861
1930,125611.9303
1931,121390.2179
1932,119840.0393
1933,176859.87
1934,180169.3242
1935,169879.3053
1936,206327.3138
1937,175536.3359
1938,169378.6406
1939,282800.9191
1940,205344.4882
1941,164410.3179
1942,160879.0792
1943,244722.4613
1944,407182.9771
1945,420598.2709
1946,131346.8312
1947,170789.36
1948,171370.9577
1949,237243.9193
1950,183762.4769
1951,236019.513
1952,201733.8419
1953,173405.7104
1954,179242.1035
1955,131784.2517
1956,280916.7792
1957,156119.1559
1958,242037.4961
1959,133579.7424
1960,91909.51083
1961,136017.5833
1962,93945.22939
1963,102098.4672
1964,107241.879
1965,131262.7883
1966,148670.8955
1967,316643.2729
1968,404835.0304
1969,396922.6951
1970,396858.028
1971,462439.7721
1972,373368.6092
1973,310990.7468
1974,353973.8881
1975,455933.0319
1976,282390.6633
1977,361933.0621
1978,345871.3808
1979,320309.9632
1980,170147.0886
1981,348062.3918
1982,219869.3276
1983,211026.3387
1984,173450.4673
1985,225980.5197
1986,201284.0128
1987,208170.2252
1988,168899.6463
1989,189191.5243
1990,206420.3166
1991,228498.0517
1992,223442.4248
1993,172946.7202
1994,230713.69
1995,181075.6825
1996,283251.6533
1997,328339.5069
1998,313509.6895
1999,323554.8601
2000,332514.7981
2001,314254.3856
2002,256714.5678
2003,238138.9879
2004,284092.9379
2005,235386.5113
2006,229560.9043
2007,247548.7575
2008,236845.1725
2009,211321.4425
2010,190000.7127
2011,137283.916
2012,180793.8096
2013,182628.1369
2014,186608.7607
2015,217754.8457
2016,196689.1933
2017,204449.7767
2018,103958.2049
2019,125727.5428
2020,76682.70872
2021,99511.3034
2022,234697.4032
2023,147503.7001
2024,304992.4273
2025,364774.918
2026,173995.2989
2027,158007.3663
2028,152840.2524
2029,174614.3681
2030,258399.0463
2031,233966.3511
2032,262492.7864
2033,247513.5334
2034,188567.3302
2035,237453.2997
2036,196635.3536
2037,213600.338
2038,318122.7519
2039,239560.5805
2040,325403.708
2041,299353.1906
2042,214635.7052
2043,171755.3945
2044,172493.9722
2045,201025.627
2046,156532.86
2047,127332.748
2048,149568.6056
2049,128921.9994
2050,161848.9405
2051,100013.5546
2052,121877.8869
2053,140869.993
2054,76555.70843
2055,170294.846
2056,144572.7769
2057,93427.95336
2058,201662.3922
2059,123923.7332
2060,171916.2398
2061,162395.737
2062,121618.7368
2063,122658.2509
2064,135625.4317
2065,130988.2098
2066,178823.002
2067,114242.8192
2068,147502.1142
2069,77835.32983
2070,107459.5137
2071,95810.83486
2072,136007.5059
2073,122749.9019
2074,173505.2953
2075,170673.6675
2076,126178.8006
2077,157039.9318
2078,131925.0509
2079,137131.1931
2080,117472.6115
2081,129545.344
2082,130419.3011
2083,162927.2075
2084,109835.0799
2085,116594.8401
2086,110138.3178
2087,109796.587
2088,90693.35137
2089,83668.45636
2090,106672.4371
2091,112413.4169
2092,136280.3186
2093,144810.0847
2094,110157.39
2095,170752.3386
2096,86144.67325
2097,92978.2351
2098,161458.316
2099,35728.00518
2100,61296.19782
2101,118566.7593
2102,114593.4
2103,107597.8365
2104,154056.5261
2105,135194.2136
2106,45253.63841
2107,185256.4011
2108,120565.6137
2109,111543.9606
2110,100768.7186
2111,154106.3285
2112,146851.1387
2113,117122.9238
2114,111475.9568
2115,172535.5053
2116,132956.1596
2117,152718.4044
2118,137723.3214
2119,104470.1729
2120,98112.39934
2121,86550.02795
2122,121919.3415
2123,96744.08726
2124,185309.3525
2125,121904.3258
2126,158616.1597
2127,209329.1737
2128,134527.4126
2129,83919.70475
2130,136285.261
2131,119867.7374
2132,115541.6504
2133,133792.9313
2134,113794.9805
2135,105858.961
2136,64972.5295
2137,105419.3242
2138,120571.0562
2139,138770.4116
2140,139751.5495
2141,180167.6031
2142,124788.8285
2143,157044.194
2144,130552.4769
2145,136966.6902
2146,194491.3798
2147,148514.325
2148,125449.0606
2149,124486.2951
2150,244001.9061
2151,130195.1682
2152,177755.9911
2153,172014.4948
2154,97759.89272
2155,127974.3656
2156,226628.5375
2157,225350.7364
2158,246856.5804
2159,234577.9469
2160,186484.8336
2161,225611.2306
2162,345032.6071
2163,359558.3595
2164,249324.8733
2165,217691.2648
2166,164273.269
2167,223649.5417
2168,197873.7194
2169,192479.0214
2170,212276.646
2171,163658.9196
2172,145287.7806
2173,211408.7251
2174,210940.3982
2175,259789.9061
2176,308432.0815
2177,234390.5085
2178,209920.5286
2179,132482.925
2180,216391.5993
2181,197414.2953
2182,220842.986
2183,196401.1058
2184,115198.4599
2185,115226.4161
2186,133773.3532
2187,150157.2609
2188,158472.9877
2189,307708.5101
2190,83099.79203
2191,56456.0071
2192,107044.9456
2193,130130.5482
2194,83633.72733
2195,83085.675
2196,96692.22393
2197,117294.7337
2198,163275.6787
2199,170802.9726
2200,147625.4017
2201,160517.4761
2202,204454.7847
2203,142979.7119
2204,190921.2767
2205,129251.3258
2206,160707.5691
2207,219679.2114
2208,259838.9466
2209,258041.9339
2210,125066.8338
2211,132368.3215
2212,127050.7609
2213,106437.7862
2214,142845.8244
2215,104820.8565
2216,158053.7186
2217,21504.24355
2218,51896.23258
2219,21996.41701
2220,24811.52599
2221,340224.193
2222,303890.2996
2223,278084.5458
2224,202470.1142
2225,121577.1985
2226,172499.8443
2227,188238.0999
2228,285968.7045
2229,241839.9336
2230,165941.0625
2231,213392.8196
2232,179230.1416
2233,188258.0926
2234,249432.7501
2235,227395.8033
2236,236824.4786
2237,290188.5092
2238,203416.0903
2239,111531.3894
2240,151909.1159
2241,127366.1066
2242,119685.279
2243,120444.9915
2244,104698.586
2245,121917.945
2246,132820.8681
2247,131081.1491
2248,128208.5505
2249,106250.8697
2250,120571.5776
2251,102613.7062
2252,186007.3456
2253,172559.8683
2254,195830.9862
2255,187525.368
2256,173481.9092
2257,221644.0667
2258,150601.4958
2259,176819.6569
2260,170808.6661
2261,242221.9297
2262,246944.7706
2263,398582.4319
2264,447667.2015
2265,156744.1718
2266,330674.2517
2267,372396.64
2268,509829.609
2269,161113.8412
2270,186755.028
2271,202464.9067
2272,195006.7787
2273,148813.8462
2274,183960.4713
2275,161224.4149
2276,212455.8268
2277,184844.6033
2278,159286.7983
2279,137206.2485
2280,97108.37195
2281,140410.0539
2282,148850.8569
2283,112890.5825
2284,121004.9797
2285,147124.4563
2286,119852.147
2287,393857.9782
2288,301557.4762
2289,339828.7576
2290,430890.6763
2291,368574.3368
2292,422568.1304
2293,441940.1869
2294,399375.0608
2295,452314.1293
2296,264803.9313
2297,397130.3766
2298,377728.1941
2299,348183.537
2300,336860.4032
2301,354044.5595
2302,260021.2278
2303,259045.6794
2304,253150.1754
2305,209130.0578
2306,198862.4737
2307,210437.1162
2308,235101.6302
2309,308939.6749
2310,223017.9474
2311,206504.9403
2312,186065.7454
2313,173195.8973
2314,183343.9652
2315,180880.101
2316,212721.5019
2317,196597.1679
2318,182976.3545
2319,186281.7939
2320,181493.534
2321,237458.9665
2322,201435.549
2323,202836.7584
2324,199231.6524
2325,209542.2716
2326,185309.5651
2327,198231.9754
2328,221656.8325
2329,191428.2235
2330,179578.2622
2331,331757.1122
2332,410220.4331
2333,331629.0808
2334,292029.678
2335,318702.1353
2336,317249.9562
2337,192428.8478
2338,244597.8394
2339,223991.5335
2340,385720.8513
2341,205534.8437
2342,232777.0941
2343,225850.9254
2344,225533.6399
2345,218127.4844
2346,223353.7595
2347,205481.7781
2348,254470.2104
2349,200095.9548
2350,323678.1745
2351,283624.5724
2352,249189.3679
2353,255763.3175
2354,162714.7182
2355,154560.3005
2356,144035.2629
2357,186943.2801
2358,201684.1502
2359,116616.5418
2360,120348.7385
2361,151565.0131
2362,252823.6489
2363,148805.042
2364,161493.4759
2365,202404.1951
2366,198254.7957
2367,216820.9642
2368,220526.565
2369,202505.7573
2370,172124.3925
2371,166540.0576
2372,200921.2127
2373,297346.7578
2374,305882.7437
2375,240163.1429
2376,281889.7972
2377,323754.5018
2378,164736.9062
2379,211576.8219
2380,150827.3975
2381,167498.4641
2382,207173.5057
2383,186885.0939
2384,227505.1262
2385,164857.6193
2386,129014.9321
2387,126366.7234
2388,116821.5536
2389,119817.2599
2390,173974.4504
2391,151044.1953
2392,122940.9178
2393,183184.7949
2394,155430.5565
2395,215069.0268
2396,137498.0103
2397,198232.1216
2398,130044.338
2399,79170.34236
2400,62385.64027
2401,151361.234
2402,138612.0035
2403,146723.4499
2404,159853.5143
2405,147751.6715
2406,143307.2456
2407,119608.8177
2408,126373.8522
2409,105187.368
2410,168183.7847
2411,117055.3121
2412,155125.6117
2413,127378.9654
2414,165891.1424
2415,132179.0632
2416,142791.3987
2417,145632.6179
2418,142753.2323
2419,119322.0813
2420,123671.4746
2421,146023.3327
2422,95884.36743
2423,122497.1232
2424,136708.6014
2425,216318.3583
2426,134776.5048
2427,130274.5724
2428,199761.6314
2429,105928.991
2430,124363.1762
2431,101900.4252
2432,157694.9738
2433,156565.6857
2434,146387.5378
2435,160119.6481
2436,105881.1344
2437,109843.8475
2438,109818.5324
2439,83631.42726
2440,128882.9165
2441,94918.31458
2442,95581.00901
2443,147531.4105
2444,112094.3264
2445,78312.98128
2446,139302.2595
2447,184514.1122
2448,131522.73
2449,113673.6816
2450,166496.5051
2451,89302.44511
2452,206979.9756
2453,87739.2694
2454,102977.2762
2455,112089.2541
2456,156494.7463
2457,161266.7682
2458,145838.1642
2459,113672.1239
2460,156336.2193
2461,134504.9227
2462,128933.8004
2463,139366.2268
2464,185240.3741
2465,127620.9413
2466,119878.5634
2467,114961.1524
2468,92199.21057
2469,86194.94075
2470,221380.0211
2471,207162.2556
2472,182806.4432
2473,126222.1347
2474,67572.8925
2475,206081.1873
2476,122274.9419
2477,110687.125
2478,145545.9759
2479,105343.7537
2480,159617.0102
2481,125826.178
2482,106850.0094
2483,102379.1573
2484,129718.5353
2485,126999.6761
2486,150578.961
2487,201103.2387
2488,167514.53
2489,163494.9435
2490,144750.8604
2491,79743.11093
2492,192763.769
2493,156257.2573
2494,152896.8514
2495,77103.85051
2496,229065.7075
2497,153892.1834
2498,118539.4553
2499,78446.04561
2500,86838.655
2501,138236.741
2502,131556.2438
2503,103393.8339
2504,187038.0305
2505,238965.256
2506,246002.3697
2507,271413.2765
2508,241655.9584
2509,215607.6979
2510,209583.5717
2511,175803.0606
2512,217427.7897
2513,221135.8443
2514,280375.4058
2515,160496.9819
2516,176005.5018
2517,151480.2327
2518,153554.7481
2519,250142.6899
2520,226329.8531
2521,185656.0695
2522,219090.8538
2523,115111.5186
2524,147355.1925
2525,148242.4326
2526,168679.6526
2527,131566.1903
2528,161206.5748
2529,25547.08629
2530,137825.6472
2531,254516.1503
2532,219324.6265
2533,196882.7159
2534,245485.8181
2535,260739.7876
2536,187055.1594
2537,249487.1118
2538,184859.6994
2539,188762.6259
2540,186880.8001
2541,176839.802
2542,163906.5519
2543,115358.7722
2544,115635.4876
2545,136599.3955
2546,123088.3904
2547,141491.1921
2548,158286.7388
2549,147203.5386
2550,558497.2637
2551,135225.8141
2552,134743.2035
2553,67498.67296
2554,87329.39593
2555,97940.92759
2556,95952.18173
2557,104229.1238
2558,176895.6689
2559,156239.4814
2560,179899.3178
2561,165792.5973
2562,169618.4015
2563,163939.286
2564,211970.5989
2565,174405.8007
2566,169485.4511
2567,156434.5484
2568,215963.155
2569,243907.1867
2570,111362.9593
2571,190476.433
2572,154652.2442
2573,219884.7662
2574,297040.4005
2575,136870.2231
2576,140905.9085
2577,191952.9826
2578,58775.59625
2579,24093.71838
2580,90490.99423
2581,102170.2209
2582,113858.8161
2583,274712.7327
2584,155555.3436
2585,180562.1524
2586,201850.5004
2587,197460.3159
2588,135224.0562
2589,142414.157
2590,187257.3295
2591,245753.1949
2592,210883.0289
2593,242589.8723
2594,187846.7377
2595,224184.3257
2596,275196.3356
2597,200025.5682
2598,283631.5346
2599,416516.587
2600,155919.778
2601,122656.7309
2602,70102.68818
2603,96978.37521
2604,84317.03887
2605,64178.36127
2606,133207.1791
2607,210488.392
2608,187243.1786
2609,157942.0406
2610,109921.9042
2611,152262.8378
2612,146181.25
2613,123276.1381
2614,115929.2422
2615,167669.501
2616,149532.6009
2617,191633.5804
2618,236424.857
2619,197552.755
2620,195168.2508
2621,174631.4482
2622,180848.8264
2623,229582.4675
2624,281426.0289
2625,286630.6605
2626,175025.8725
2627,190663.7543
2628,476395.9101
2629,517336.5297
2630,408022.5298
2631,454893.5409
2632,430740.7042
2633,319703.8643
2634,431064.0616
2635,130081.5842
2636,175284.2274
2637,198752.2113
2638,273138.9386
2639,198969.463
2640,152684.5186
2641,109723.4967
2642,152745.9214
2643,108845.6409
2644,103557.786
2645,109785.1376
2646,95651.15641
2647,108425.9833
2648,143489.675
2649,156095.9367
2650,133999.1692
2651,139385.2474
2652,378207.5685
2653,264113.9894
2654,281911.676
2655,408719.9976
2656,340521.5606
2657,359489.3164
2658,345810.6238
2659,346825.8335
2660,368563.2507
2661,370728.9857
2662,393578.706
2663,272904.0783
2664,307609.212
2665,337056.4444
2666,299039.6164
2667,184739.3982
2668,189063.8739
2669,190014.0069
2670,270998.1553
2671,188835.7551
2672,196132.1887
2673,193436.6192
2674,191000.874
2675,194552.1817
2676,191111.3555
2677,201688.9503
2678,235479.1046
2679,295817.9938
2680,305454.8737
2681,418574.0222
2682,332555.579
2683,500774.9856
2684,344904.1901
2685,363564.5586
2686,247478.5555
2687,299658.5573
2688,209605.1992
2689,223228.6163
2690,358840.9663
2691,198265.0011
2692,166036.4296
2693,203760.1275
2694,142182.8164
2695,197130.2624
2696,183922.4428
2697,189297.0789
2698,202008.9305
2699,159464.0021
2700,144804.7224
2701,142480.4968
2702,101416.6494
2703,116165.0833
2704,146782.5961
2705,106375.6956
2706,85544.65702
2707,111976.5497
2708,137286.1794
2709,117999.6976
2710,128516.5319
2711,297175.2645
2712,428273.0402
2713,157987.2533
2714,144719.0239
2715,175892.4252
2716,128636.0465
2717,191281.7194
2718,217057.3632
2719,157002.7985
2720,184373.4612
2721,124273.0079
2722,152720.1696
2723,141698.6424
2724,119251.7793
2725,125305.0002
2726,129290.0237
2727,178331.047
2728,193509.0967
2729,143995.6317
2730,144008.9444
2731,142065.7463
2732,149533.5693
2733,154681.6717
2734,105867.0268
2735,136246.3602
2736,129605.6196
2737,124189.3044
2738,129370.0225
2739,139312.5805
2740,140206.1448
2741,145842.7886
2742,156812.2181
2743,152454.8202
2744,163270.9091
2745,139107.272
2746,141316.5664
2747,170878.5057
2748,122299.5069
2749,129730.6629
2750,110898.6626
2751,139508.3344
2752,201876.0074
2753,153717.2606
2754,223040.4134
2755,145983.4619
2756,83998.05806
2757,87652.20712
2758,76336.36756
2759,170069.8138
2760,128843.9007
2761,136083.4819
2762,130525.3381
2763,187369.4551
2764,154029.3288
2765,277247.1583
2766,126348.7843
2767,75315.02039
2768,130657.8588
2769,145290.3341
2770,138329.2418
2771,98681.83826
2772,96746.66228
2773,193488.7978
2774,152066.3871
2775,112599.6477
2776,150313.3884
2777,166664.4763
2778,104718.199
2779,133443.0381
2780,98148.21145
2781,85778.92747
2782,96235.60942
2783,92899.35228
2784,132310.8373
2785,144297.9498
2786,58404.20856
2787,123143.0285
2788,68865.21597
2789,163875.4423
2790,94030.36612
2791,113076.3134
2792,79771.85582
2793,136754.5871
2794,104160.5456
2795,120349.7621
2796,97410.72453
2797,200923.8913
2798,101207.483
2799,98028.73008
2800,75073.13415
2801,126965.5059
2802,129062.2539
2803,169847.5564
2804,125972.5632
2805,103158.7538
2806,77048.26369
2807,200215.5185
2808,159897.5749
2809,124042.3835
2810,127013.52
2811,173712.1875
2812,188485.3975
2813,146855.8508
2814,147620.527
2815,111828.83
2816,219550.2333
2817,160964.9167
2818,124884.6387
2819,182538.7484
2820,138452.144
2821,109152.2225
2822,170760.3061
2823,308804.0619
2824,177429.0918
2825,139346.5408
2826,128770.7626
2827,122237.6606
2828,238757.3788
2829,211652.4284
2830,213869.2047
2831,189758.3395
2832,231171.6478
2833,329346.4654
2834,233153.3191
2835,235021.9571
2836,193746.8338
2837,157234.6963
2838,147119.5229
2839,175756.5074
2840,209338.4747
2841,203632.4957
2842,220852.8062
2843,149757.9394
2844,183776.2166
2845,136538.165
2846,208397.6867
2847,218071.2679
2848,195404.3607
2849,196601.4849
2850,272471.0489
2851,195714.5502
2852,229597.7602
2853,230637.9023
2854,142933.9732
2855,202389.0003
2856,197488.9547
2857,192407.9094
2858,206056.0892
2859,78140.19887
2860,138801.3827
2861,114367.9249
2862,164951.5317
2863,150340.0238
2864,252860.5415
2865,139693.7197
2866,120921.3383
2867,90899.62724
2868,89461.25102
2869,69098.07579
2870,103150.3422
2871,65852.27044
2872,34097.83506
2873,82318.85252
2874,139395.1671
2875,107762.6305
2876,149705.1444
2877,160579.6437
2878,141121.9133
2879,138972.2367
2880,109133.5142
2881,145648.7581
2882,194414.8959
2883,210831.1153
2884,189182.029
2885,187270.4728
2886,241911.963
2887,111874.761
2888,160868.9637
2889,54481.52963
2890,85458.22689
2891,150223.0742
2892,2903.708202
2893,63357.13115
2894,36048.78678
2895,342930.1699
2896,286468.7367
2897,213142.8816
2898,120698.6296
2899,210781.5842
2900,158746.1817
2901,230430.0525
2902,170861.591
2903,303467.4509
2904,341484.3199
2905,66695.36749
2906,200767.1151
2907,101089.2926
2908,118608.2852
2909,127781.6977
2910,79131.96029
2911,68409.8684
2912,147539.2838
2913,71502.68461
2914,67771.18748
2915,76098.13565
2916,78489.31747
2917,169216.7589
2918,107419.6808
2919,215081.4635
