id,SalePrice
1741,192353.34
1742,182090.9634
1743,164468.7344
1744,310281.4642
1745,241205.6559
1746,255530.7668
1747,218698.4837
1748,228780.186
1749,145545.3296
1750,133818.669
1751,237298.3838
1752,122530.8317
1753,133803.9933
1754,210050.659
1755,157629.859
1756,139531.8916
1757,125658.0208
1758,131111.4798
1759,175862.2451
1760,153272.0517
1761,138945.2208
1762,202888.5832
1763,170959.3693
1764,124639.9036
1765,165874.5586
1766,178739.8194
1767,215546.5646
1768,139677.4637
1769,180138.1481
1770,136551.4045
1771,131990.7209
1772,132694.4929
1773,123938.1369
1774,122856.757
1775,137341.1509
1776,113958.0208
1777,121088.6691
1778,138609.9069
1779,111335.9699
1780,166226.4907
1781,135136.9049
1782,92976.33405
1783,138248.0908
1784,99831.80867
1785,129836.6229
1786,146045.0473
1787,150111.786
1788,56771.30445
1789,100752.0691
1790,73203.90089
1791,175638.6298
1792,150954.9944
1793,137519.4882
1794,144004.8391
1795,133324.0571
1796,123358.1478
1797,117251.4116
1798,127836.9575
1799,126057.4704
1800,117790.5247
1801,129687.1267
1802,137683.927
1803,161200.0993
1804,137874.7238
1805,141719.0589
1806,108234.7424
1807,118684.3645
1808,140900.2876
1809,119824.2435
1810,155596.629
1811,115298.1708
1812,99474.49561
1813,130858.8163
1814,102281.3273
1815,55724.96726
1816,105672.4982
1817,121960.6081
1818,127025.5761
1819,130172.6426
1820,42496.37224
1821,107688.3011
1822,161526.6722
1823,28380.34315
1824,134861.6619
1825,133067.0486
1826,112907.9062
1827,106410.529
1828,144038.7387
1829,110440.4994
1830,147293.5076
1831,168276.7726
1832,52873.61745
1833,132818.8737
1834,106481.651
1835,143203.6838
1836,108790.6411
1837,81181.43633
1838,112787.2583
1839,83902.40268
1840,168927.9267
1841,147685.1428
1842,60431.22625
1843,129368.0501
1844,131982.0603
1845,121977.298
1846,154093.3823
1847,132237.4432
1848,48027.86876
1849,124446.8893
1850,120941.9926
1851,164529.3866
1852,124595.7286
1853,136556.8294
1854,176882.6512
1855,135042.2334
1856,216232.2401
1857,160091.7083
1858,137310.7349
1859,117195.2536
1860,149438.4654
1861,117195.2536
1862,316455.0706
1863,315990.4092
1864,315990.4092
1865,363206.6142
1866,363606.4821
1867,238403.0365
1868,304196.3606
1869,210882.4339
1870,252409.2633
1871,249045.0175
1872,170812.6294
1873,227810.2085
1874,131117.0403
1875,207248.4603
1876,185758.3703
1877,209674.9751
1878,215250.3607
1879,136943.3573
1880,129750.8039
1881,243743.5132
1882,239074.9139
1883,200982.7416
1884,205977.1133
1885,263203.9016
1886,300324.7118
1887,204561.0879
1888,292931.188
1889,168644.4344
1890,137903.9981
1891,136949.199
1892,106511.7145
1893,137987.4423
1894,124387.5136
1895,143163.3847
1896,133859.584
1897,123460.4722
1898,107623.6567
1899,164436.4102
1900,143600.9677
1901,183774.0249
1902,144359.7345
1903,256042.9072
1904,151606.3553
1905,190588.9828
1906,181523.3614
1907,198858.9933
1908,104972.7542
1909,128557.4759
1910,121480.4655
1911,204234.8623
1912,287104.0729
1913,168553.4541
1914,48613.74259
1915,304002.9215
1916,64904.01038
1917,274583.6535
1918,134599.4757
1919,155355.85
1920,126167.4554
1921,465201.2402
1922,345330.5411
1923,203929.6469
1924,236912.8226
1925,214141.8752
1926,391598.5791
1927,149972.5323
1928,165271.5171
1929,128776.3852
1930,131424.2059
1931,144562.7655
1932,138989.0792
1933,185401.3111
1934,177471.6787
1935,177210.6705
1936,188708.3733
1937,165878.322
1938,173795.9617
1939,249108.6179
1940,188325.9836
1941,173509.7862
1942,185043.3879
1943,201700.0972
1944,323822.3861
1945,374178.554
1946,148998.4076
1947,330852.4919
1948,162398.705
1949,243355.6263
1950,175191.595
1951,267711.7947
1952,230375.6061
1953,168752.6239
1954,197645.6004
1955,122732.0645
1956,314356.2354
1957,160520.0533
1958,307846.816
1959,136993.3912
1960,122447.5606
1961,122143.8301
1962,93750.47563
1963,93856.98657
1964,112957.0907
1965,154487.9486
1966,144624.7751
1967,299226.0159
1968,456872.3281
1969,406149.0307
1970,442201.9982
1971,436351.3837
1972,372462.8922
1973,283868.8132
1974,334292.3099
1975,468975.5932
1976,265894.6889
1977,331662.9987
1978,416966.2209
1979,331144.7253
1980,194032.4319
1981,348001.261
1982,228086.2413
1983,211058.1653
1984,167120.695
1985,211073.4611
1986,211731.5869
1987,171628.2178
1988,173879.6675
1989,191247.2001
1990,221676.44
1991,247260.2895
1992,204709.554
1993,170573.5565
1994,250023.5074
1995,184545.1098
1996,238501.8981
1997,299553.0427
1998,357543.7156
1999,267853.3619
2000,311090.5592
2001,251304.4972
2002,245569.6206
2003,241411.1996
2004,286667.6675
2005,230644.1243
2006,217674.4524
2007,236951.6175
2008,229437.7363
2009,197121.8833
2010,187572.5909
2011,137794.5192
2012,175104.4549
2013,189768.5138
2014,181557.2472
2015,198065.0712
2016,195827.6123
2017,203235.8472
2018,120496.784
2019,133877.5187
2020,108652.0483
2021,111082.164
2022,181434.7591
2023,138982.9897
2024,241457.9595
2025,333995.3491
2026,174847.5345
2027,157259.2616
2028,155500.6563
2029,174407.4055
2030,287728.9515
2031,266850.038
2032,303439.9586
2033,279740.7458
2034,162908.4563
2035,209284.2895
2036,197324.7479
2037,204954.2542
2038,323836.6642
2039,234902.3417
2040,395991.0931
2041,275724.6726
2042,201681.7041
2043,174117.3283
2044,169680.0592
2045,218454.4568
2046,132469.6822
2047,148663.3025
2048,136235.1056
2049,143499.9157
2050,182622.7562
2051,108473.8607
2052,132742.1066
2053,144689.3853
2054,91569.22285
2055,154006.4368
2056,144266.633
2057,122217.4638
2058,231014.1337
2059,127741.0326
2060,167182.2447
2061,181848.0494
2062,129431.8399
2063,115384.3176
2064,137674.3814
2065,127376.4401
2066,168542.2427
2067,98898.03231
2068,119133.3751
2069,95172.28772
2070,113633.5131
2071,94348.98913
2072,108763.5238
2073,135194.4288
2074,190083.7033
2075,152855.7262
2076,119825.2303
2077,156210.7024
2078,138582.2808
2079,129913.0663
2080,123960.1955
2081,125328.8751
2082,98914.50495
2083,149272.3695
2084,119509.5822
2085,126439.295
2086,109906.313
2087,115077.207
2088,90101.37179
2089,86981.74937
2090,123186.7809
2091,120896.4841
2092,134081.491
2093,136357.7226
2094,136186.3168
2095,154272.5031
2096,71723.11427
2097,87555.06939
2098,157402.6135
2099,62747.39352
2100,90572.28218
2101,120790.9938
2102,113270.1467
2103,101053.1165
2104,110603.0565
2105,123946.7377
2106,70824.54547
2107,225980.9127
2108,118401.4359
2109,111650.2809
2110,137359.6726
2111,148991.9065
2112,133066.7675
2113,120564.9232
2114,101383.8673
2115,155425.2658
2116,123290.237
2117,155056.9096
2118,120005.3656
2119,99893.6262
2120,116904.9689
2121,113217.9062
2122,110067.2204
2123,78820.02274
2124,182531.9357
2125,120666.668
2126,156284.02
2127,176510.556
2128,114361.9201
2129,109514.5
2130,137078.4241
2131,163585.451
2132,116441.8753
2133,115623.6667
2134,118571.604
2135,100265.5445
2136,74322.35809
2137,115787.3066
2138,128843.0903
2139,152979.9345
2140,136592.883
2141,144002.466
2142,133470.8998
2143,143015.8788
2144,115282.985
2145,135944.5519
2146,162806.7157
2147,125732.0944
2148,119901.0862
2149,143790.7735
2150,219462.1892
2151,130520.2924
2152,198635.3675
2153,181876.1265
2154,103858.1593
2155,140378.5731
2156,262255.6016
2157,231328.5944
2158,227135.8975
2159,209994.2305
2160,173251.9116
2161,241073.0173
2162,462131.53
2163,350874.5072
2164,245667.6991
2165,169941.1471
2166,143540.7714
2167,214455.666
2168,203666.8217
2169,194175.0019
2170,213423.1972
2171,146132.612
2172,129591.8531
2173,169860.901
2174,229144.825
2175,312442.8095
2176,314037.285
2177,235707.8118
2178,204075.8011
2179,141902.5596
2180,192657.5608
2181,186611.8643
2182,222347.4217
2183,195890.5943
2184,131272.6335
2185,115244.4272
2186,142291.4373
2187,157974.0128
2188,168589.428
2189,246554.4015
2190,75338.41205
2191,73395.77749
2192,84882.07715
2193,112063.0762
2194,101007.8534
2195,112536.2732
2196,106128.8228
2197,123877.5723
2198,162010.1224
2199,174228.9464
2200,136675.3087
2201,151719.7719
2202,222588.4358
2203,157014.4199
2204,194835.0942
2205,111862.6855
2206,140698.7985
2207,221376.8867
2208,237009.744
2209,198911.9806
2210,114532.8724
2211,102816.2195
2212,104237.7087
2213,112308.4916
2214,131340.6115
2215,109202.1943
2216,139189.7553
2217,70155.76688
2218,44321.0535
2219,41078.64701
2220,67436.53793
2221,305447.9027
2222,257457.8379
2223,275146.5006
2224,215733.0631
2225,115691.0952
2226,170395.4545
2227,184364.0745
2228,284099.5463
2229,226073.6439
2230,155438.5376
2231,214774.2643
2232,169401.7017
2233,173863.9103
2234,269030.1324
2235,200442.0585
2236,283010.861
2237,360768.4774
2238,202872.183
2239,105876.8261
2240,157827.4062
2241,152358.0437
2242,132298.3566
2243,136787.5756
2244,105647.6289
2245,111839.7432
2246,156720.9902
2247,100525.744
2248,125590.9633
2249,122074.7484
2250,136469.8159
2251,98242.53364
2252,168407.6649
2253,164028.7744
2254,172185.5466
2255,183767.699
2256,179808.7942
2257,197293.6773
2258,175092.6899
2259,172629.4301
2260,155453.6624
2261,185577.9049
2262,208292.871
2263,333740.1135
2264,429298.8043
2265,185848.7852
2266,328724.5994
2267,361510.1203
2268,385940.4516
2269,148919.2523
2270,178370.3635
2271,222973.5269
2272,197684.0087
2273,155872.5625
2274,163487.1751
2275,164857.7156
2276,181036.5126
2277,195926.1765
2278,162208.5466
2279,132345.6309
2280,128830.3696
2281,174245.1812
2282,176392.249
2283,90843.85895
2284,118563.1894
2285,147485.7272
2286,125061.8952
2287,353883.4624
2288,280149.0129
2289,384548.8195
2290,413541.1308
2291,320367.9858
2292,409646.7407
2293,536578.5253
2294,446225.6714
2295,468089.4616
2296,284755.9098
2297,326541.7715
2298,302558.3502
2299,449974.714
2300,342462.4204
2301,294890.9142
2302,237869.8255
2303,242014.0145
2304,254874.7829
2305,186024.8347
2306,177872.8804
2307,179201.2966
2308,208632.4316
2309,294477.5647
2310,212584.5889
2311,195339.9201
2312,183683.3817
2313,171750.096
2314,179332.7741
2315,175930.425
2316,189585.8164
2317,177164.9058
2318,182459.8224
2319,178003.4582
2320,195356.9807
2321,248408.197
2322,164686.7045
2323,193594.1072
2324,167700.7308
2325,207610.1728
2326,171489.7929
2327,223523.7445
2328,231275.6067
2329,180930.2378
2330,174910.5549
2331,352134.4383
2332,440675.3869
2333,342917.9175
2334,266955.2026
2335,258648.4453
2336,346515.3602
2337,219578.1037
2338,297155.5175
2339,208349.7887
2340,398282.3435
2341,216893.7698
2342,224036.7122
2343,222632.797
2344,231907.1591
2345,243949.4037
2346,213185.5955
2347,203358.4793
2348,234407.8788
2349,182872.1617
2350,291412.8308
2351,249059.853
2352,239183.1833
2353,227555.4509
2354,133853.9379
2355,156616.4133
2356,159989.7139
2357,185656.4726
2358,206503.7205
2359,132441.7249
2360,111804.51
2361,142571.1186
2362,286090.7774
2363,145714.723
2364,165623.5954
2365,191839.1826
2366,190785.9322
2367,216188.6396
2368,233162.3363
2369,206298.185
2370,173014.2772
2371,180075.7269
2372,182782.745
2373,300591.4836
2374,308228.7361
2375,257552.6461
2376,289119.9672
2377,363749.241
2378,138336.6521
2379,196811.1934
2380,147938.0675
2381,157282.0381
2382,187624.4123
2383,208199.4991
2384,248897.0333
2385,163568.2427
2386,137465.8241
2387,133089.9606
2388,93412.14922
2389,117613.0247
2390,133906.9025
2391,144245.46
2392,118233.6833
2393,169076.6608
2394,151616.5212
2395,231197.6743
2396,145212.2322
2397,222120.5291
2398,118282.8629
2399,54440.39121
2400,59504.88735
2401,104007.7324
2402,137573.6055
2403,125352.2575
2404,138740.8903
2405,157374.7581
2406,138070.8481
2407,126795.264
2408,140393.5562
2409,129487.1067
2410,180268.3111
2411,122778.014
2412,164131.3167
2413,128730.1697
2414,145971.0712
2415,126146.3511
2416,138184.0961
2417,132408.3127
2418,130142.6501
2419,131796.4886
2420,125846.4141
2421,142236.5069
2422,121656.2459
2423,127529.8335
2424,143542.6146
2425,203664.384
2426,114165.3879
2427,138924.5943
2428,176012.7029
2429,118313.3959
2430,133600.6405
2431,117408.578
2432,148907.4842
2433,146180.3669
2434,122789.1821
2435,143352.5662
2436,106159.4512
2437,112490.5027
2438,128398.0203
2439,97254.46291
2440,121261.3138
2441,110124.934
2442,103403.0516
2443,115338.5038
2444,121025.2536
2445,83151.37019
2446,124447.5357
2447,181504.7473
2448,133721.5578
2449,106368.1207
2450,155231.2518
2451,114782.88
2452,203986.6375
2453,101507.3382
2454,120244.6499
2455,112906.6029
2456,145810.7433
2457,125138.7219
2458,112058.1416
2459,110208.043
2460,150205.4289
2461,117237.8332
2462,140011.6074
2463,119863.8379
2464,180539.5268
2465,132567.2683
2466,111219.0489
2467,147023.588
2468,81100.70636
2469,69125.89228
2470,172539.1626
2471,225443.1552
2472,196531.9012
2473,116254.3617
2474,71634.12303
2475,203286.5399
2476,118352.3306
2477,130001.819
2478,155939.8928
2479,112691.4515
2480,157840.8966
2481,137921.5374
2482,130655.859
2483,115585.2027
2484,122170.1379
2485,126925.2282
2486,162866.2634
2487,174512.5878
2488,156209.097
2489,144918.8088
2490,131289.4819
2491,90789.36778
2492,180248.402
2493,149919.2239
2494,158572.0642
2495,90267.16241
2496,217613.5224
2497,153854.4853
2498,114375.3493
2499,99529.14455
2500,145549.9759
2501,135603.4623
2502,152200.1636
2503,90469.57706
2504,202025.5202
2505,234242.0673
2506,248584.6441
2507,327702.188
2508,249288.9088
2509,215552.7134
2510,214973.1936
2511,180637.391
2512,213194.6582
2513,216930.305
2514,252668.3139
2515,163520.4197
2516,157142.3408
2517,130011.7641
2518,148668.8432
2519,217808.0968
2520,205349.1185
2521,186628.1766
2522,218649.1977
2523,127571.3733
2524,141227.5382
2525,144791.7683
2526,141003.1915
2527,112420.1349
2528,124887.2352
2529,138804.8761
2530,117191.5433
2531,243586.4803
2532,215760.1061
2533,198431.8354
2534,230202.6969
2535,327773.9733
2536,245241.2941
2537,230306.1746
2538,179582.5727
2539,180611.5826
2540,169561.9742
2541,177053.3315
2542,164398.2161
2543,129717.9436
2544,132450.0922
2545,131096.9301
2546,139556.3482
2547,136623.5576
2548,158717.4107
2549,172920.2847
2550,274129.0828
2551,135407.8611
2552,129150.933
2553,66948.77191
2554,117867.1042
2555,123881.8609
2556,100874.3983
2557,104611.5334
2558,176932.7091
2559,137978.996
2560,153599.9746
2561,144084.4024
2562,142074.5604
2563,155650.7774
2564,180613.2102
2565,133210.5293
2566,158625.3457
2567,127156.4966
2568,198707.9148
2569,200154.481
2570,111440.4255
2571,194636.5266
2572,168391.9004
2573,205659.5522
2574,291902.3433
2575,125485.6271
2576,119410.8362
2577,172522.6546
2578,83290.03646
2579,80630.00208
2580,133164.6296
2581,109351.3428
2582,93019.10829
2583,292040.9288
2584,158697.0949
2585,171803.0026
2586,221297.9037
2587,203868.7804
2588,167580.7414
2589,145336.5762
2590,222795.3322
2591,225288.876
2592,206987.3281
2593,240214.7252
2594,171417.6843
2595,204693.8699
2596,344668.1531
2597,176380.9205
2598,285274.3854
2599,304607.0629
2600,214277.2616
2601,142210.3412
2602,87101.5162
2603,103811.7201
2604,84071.24803
2605,79538.75657
2606,140727.172
2607,181360.3444
2608,222450.5631
2609,170715.8191
2610,111779.4874
2611,118251.0492
2612,144235.5053
2613,132198.0258
2614,128514.0654
2615,146099.2625
2616,143073.0606
2617,179055.7911
2618,196673.9417
2619,166736.5196
2620,180432.8888
2621,172291.6918
2622,182963.2103
2623,239586.1855
2624,293359.373
2625,317804.0757
2626,163894.735
2627,171880.9899
2628,466206.9681
2629,664982.439
2630,363376.2324
2631,447384.8274
2632,446703.2705
2633,318017.5678
2634,405714.8771
2635,150409.6969
2636,178111.4432
2637,190118.9843
2638,263422.4095
2639,190688.6829
2640,156593.6302
2641,105840.7422
2642,185915.7862
2643,100113.6662
2644,118016.8032
2645,94371.90981
2646,91303.69235
2647,93534.07413
2648,145460.788
2649,162621.5526
2650,146050.8501
2651,151947.4639
2652,396037.4596
2653,243232.7561
2654,259475.429
2655,382566.4362
2656,319753.2188
2657,346231.9122
2658,285144.2613
2659,328794.321
2660,338772.6702
2661,347821.1315
2662,370569.3934
2663,272403.3371
2664,292480.4044
2665,331562.2514
2666,292640.1192
2667,170168.4288
2668,179385.2036
2669,173207.2883
2670,312845.6336
2671,179849.865
2672,181031.9854
2673,209265.8488
2674,209033.2473
2675,177269.2236
2676,186880.8238
2677,190276.0897
2678,265028.8436
2679,287685.2802
2680,286597.6686
2681,498392.472
2682,386075.1529
2683,587470.944
2684,322351.3537
2685,404984.1328
2686,242961.9248
2687,334039.6342
2688,222308.2277
2689,207779.1595
2690,466091.6985
2691,194296.195
2692,134957.9854
2693,192237.8399
2694,130431.44
2695,184354.2622
2696,183571.5163
2697,195607.3736
2698,206438.3961
2699,181567.9059
2700,159176.051
2701,136846.5775
2702,108045.4132
2703,127471.4614
2704,134830.395
2705,124873.7272
2706,115582.509
2707,124137.7493
2708,152571.0099
2709,113545.5699
2710,130351.5697
2711,286046.5697
2712,432735.6158
2713,177554.268
2714,151773.2374
2715,180075.7269
2716,152312.8164
2717,187089.9971
2718,233889.6541
2719,156851.0765
2720,182195.3489
2721,139786.3976
2722,153656.6025
2723,144923.0973
2724,131880.4418
2725,136810.3715
2726,147795.846
2727,179800.1449
2728,181227.4998
2729,150986.6258
2730,148944.8243
2731,132800.3067
2732,136071.2771
2733,161254.0518
2734,129533.5281
2735,133860.7075
2736,130185.4397
2737,128271.546
2738,133829.7354
2739,157867.9696
2740,146280.5959
2741,148049.4275
2742,137338.0345
2743,147026.2516
2744,153698.7397
2745,136235.4839
2746,145884.3763
2747,163576.4436
2748,109955.1868
2749,129033.1318
2750,131503.7903
2751,145982.6764
2752,210372.3459
2753,173623.2065
2754,213842.412
2755,131362.0892
2756,98290.61649
2757,67900.87735
2758,69340.01833
2759,169099.585
2760,114362.1146
2761,143830.2556
2762,150739.891
2763,192454.1899
2764,153495.1177
2765,280294.0577
2766,145827.3903
2767,88533.18109
2768,124151.0465
2769,141175.6989
2770,134750.4312
2771,112863.7129
2772,126558.0169
2773,162374.4812
2774,141481.4146
2775,129114.1794
2776,150492.7527
2777,139126.3442
2778,103310.2912
2779,136559.9639
2780,100073.1292
2781,100253.1536
2782,97514.25928
2783,104235.8566
2784,130423.2095
2785,146091.4562
2786,78025.53224
2787,115244.5257
2788,75343.77822
2789,205537.2586
2790,93062.19325
2791,122978.4395
2792,71082.87785
2793,171527.6014
2794,106546.7527
2795,118479.492
2796,108476.5604
2797,216284.091
2798,121717.1881
2799,120183.8538
2800,67712.67971
2801,107656.931
2802,138838.3198
2803,160038.9364
2804,144697.3533
2805,109064.0571
2806,67109.30614
2807,147070.6252
2808,152949.5553
2809,138909.3251
2810,133409.5932
2811,146623.9251
2812,154943.1224
2813,133961.9344
2814,145643.0437
2815,101543.063
2816,230774.2413
2817,132251.6959
2818,131459.233
2819,142851.7144
2820,126630.7759
2821,84258.25116
2822,186381.7955
2823,270632.2204
2824,205538.7043
2825,160857.8739
2826,131216.2201
2827,141476.2087
2828,219987.1053
2829,184308.6366
2830,231175.8993
2831,172478.7781
2832,234275.3398
2833,293251.8843
2834,223610.3542
2835,211662.6954
2836,194990.5747
2837,163523.3355
2838,147391.5624
2839,183112.6885
2840,199812.5656
2841,207166.0043
2842,218468.1805
2843,157286.6852
2844,155251.9733
2845,120038.3681
2846,206903.7441
2847,200226.0639
2848,208776.3893
2849,205428.2338
2850,284758.7827
2851,242312.7992
2852,220140.3314
2853,235258.4022
2854,141981.0408
2855,204666.0532
2856,207283.8853
2857,186356.6902
2858,201874.2594
2859,141153.5907
2860,130308.2214
2861,135335.7688
2862,205183.1748
2863,128275.7957
2864,247189.9204
2865,143418.496
2866,135593.6123
2867,100029.8644
2868,92818.70196
2869,98954.23894
2870,125218.656
2871,99509.08523
2872,55854.57298
2873,110789.357
2874,145506.7943
2875,107480.1444
2876,150546.9677
2877,134741.7863
2878,172229.1947
2879,151256.0888
2880,95374.77789
2881,153234.3618
2882,169367.874
2883,186990.7911
2884,210402.4228
2885,200392.9855
2886,213942.6738
2887,90838.4289
2888,127515.8992
2889,49198.5798
2890,84388.81495
2891,130953.2427
2892,39442.9273
2893,102415.2865
2894,53698.56553
2895,311558.6652
2896,272891.4602
2897,219811.1578
2898,146565.3333
2899,222824.0323
2900,160541.1399
2901,209826.2186
2902,177708.6775
2903,373467.9983
2904,366931.5924
2905,105974.258
2906,206752.9141
2907,114391.1926
2908,133587.64
2909,130036.0368
2910,80997.42507
2911,87101.5162
2912,148876.9707
2913,85237.43161
2914,81200.00092
2915,80417.67129
2916,84519.65282
2917,159873.8849
2918,122602.1806
2919,220663.2638
