SalePrice,id
152426.59742320646,1794
132596.2336175513,1795
122560.74545312177,1796
115258.04647849471,1797
126473.5473966589,1798
124758.95829823971,1799
124607.06523277737,1800
131856.5095564724,1801
148194.04298878807,1802
161841.7635017389,1803
138524.31398732177,1804
140213.19385052228,1805
109661.34064734563,1806
116870.1533991037,1807
125390.83067972219,1808
120371.34709453832,1809
152793.18617061124,1810
108637.90579512755,1811
101527.39866984606,1812
128717.6917075107,1813
93355.43840034172,1814
58142.72067225868,1815
104973.77640449292,1816
122937.31183973073,1817
132570.9766089778,1818
128092.96113088605,1819
39459.010109663286,1820
105834.99107792594,1821
166439.1042088531,1822
32998.69344159588,1823
136992.1399932736,1824
133420.86612887474,1825
100094.93235911986,1826
101850.70845958538,1827
136783.34293973682,1828
116680.22793014518,1829
151780.08641980527,1830
160209.69389309647,1831
51800.32181522972,1832
129990.17924796691,1833
109115.90324012015,1834
126297.51065443017,1835
109699.89273169445,1836
80450.06672521996,1837
117590.07506487811,1838
87111.24160175084,1839
168033.70001978474,1840
152137.08813143318,1841
67305.49177240906,1842
130877.91388460099,1843
135586.82130571175,1844
124344.10697317327,1845
156493.8715195866,1846
137036.82588101117,1847
47264.59903468527,1848
123700.10365459324,1849
121281.2899166794,1850
158635.76354230655,1851
126598.12640803977,1852
133848.95420288594,1853
174864.13334174344,1854
135254.6198324223,1855
216471.37289657793,1856
159501.33111490376,1857
137807.86087241405,1858
118602.11982554855,1859
146178.28184841527,1860
118602.11982554855,1861
320729.60998730094,1862
321135.8936838857,1863
321135.8936838857,1864
359326.93820827856,1865
367776.10723677336,1866
233864.633674064,1867
311159.72994829854,1868
209869.22380149603,1869
243594.82177324456,1870
252476.13322638953,1871
172270.34629258077,1872
232622.6823697576,1873
143924.85152380035,1874
203533.32671411423,1875
187761.75662599385,1876
209306.59375801717,1877
212742.43683670124,1878
136884.679709826,1879
131725.68697709523,1880
218983.07183718652,1881
241915.66859547814,1882
200636.39266042822,1883
206098.7130141099,1884
235470.8202809861,1885
303033.12082489935,1886
209326.70433595768,1887
291895.5976157162,1888
167616.59328344525,1889
132203.21462634258,1890
135849.810175201,1891
107942.50587839988,1892
132049.13558779328,1893
125299.71065083292,1894
140745.85599189898,1895
131608.66589186437,1896
102797.75073886765,1897
119556.59360792817,1898
157034.90107059627,1899
151210.33026026812,1900
180970.2205026131,1901
153372.85234604127,1902
242579.3135751986,1903
147700.23972399326,1904
207962.29634565153,1905
167094.5683167997,1906
214485.25797773935,1907
104768.41356319458,1908
126168.68532413451,1909
119823.18174967474,1910
213153.2543372263,1911
297895.61668234883,1912
178380.774310056,1913
47431.55119291541,1914
303586.29371663724,1915
66901.34453118683,1916
272022.2755560292,1917
135277.50567675795,1918
155826.7753286122,1919
135326.54852168646,1920
511543.0454019511,1921
345859.42196023854,1922
206654.17525960383,1923
229040.1789953877,1924
212584.86647949528,1925
382975.8537518249,1926
152358.62016696096,1927
164532.80482735304,1928
132220.69395145943,1929
128724.0203083988,1930
151986.00477452364,1931
143311.53592126066,1932
189133.30652473334,1933
176668.34306775036,1934
174842.7732670263,1935
191396.5073335792,1936
170861.18492448155,1937
176794.45533032308,1938
253956.21867773213,1939
179975.4348310909,1940
172045.9669806542,1941
189133.74395634036,1942
203232.48318350822,1943
331567.7592231101,1944
382386.5148447253,1945
145782.2591799048,1946
329899.28306164464,1947
183619.00175626154,1948
239110.57323838232,1949
174255.14559786505,1950
266132.86712129536,1951
229885.66865763933,1952
172316.41712462838,1953
192139.4350131224,1954
119242.91306776246,1955
313469.2938800043,1956
163107.0118837378,1957
298829.90779910603,1958
132631.33007810535,1959
114947.30000775756,1960
121672.63860866956,1961
94517.56908774692,1962
91717.00531947444,1963
112332.50278853191,1964
157278.3490785627,1965
155668.84349581617,1966
292861.1370736876,1967
451038.35522022843,1968
407940.1706918606,1969
423358.8644813808,1970
451727.80142961844,1971
366755.86167158163,1972
290669.3590419849,1973
324364.88840945857,1974
519308.6328341036,1975
267061.88866120303,1976
330033.41495874635,1977
421797.24167244387,1978
331825.5575928452,1979
194318.4964333014,1980
350056.49047810666,1981
226813.91622882074,1982
213621.0891972485,1983
166238.10965387544,1984
208055.10032725087,1985
205294.36995122963,1986
172273.0924836858,1987
174944.89332220374,1988
195155.75017342475,1989
224527.27413127353,1990
238697.88373976792,1991
210161.69961666194,1992
170128.47336053653,1993
234980.78351745964,1994
182911.47330212165,1995
242514.7173131488,1996
303669.0263906271,1997
348066.9113394515,1998
267600.01311519224,1999
324565.7476225715,2000
248621.1265512229,2001
248173.60082698127,2002
236376.74838567252,2003
280218.35759753594,2004
225903.95807628278,2005
222245.73681218413,2006
240577.81618961712,2007
229158.46423274992,2008
197401.5055445841,2009
187060.61490303453,2010
140140.8056085175,2011
174084.20638261808,2012
188706.55133426993,2013
178019.762458964,2014
199862.17288441793,2015
194762.50385311295,2016
202916.71129366476,2017
127447.03468642826,2018
136004.3954854947,2019
100030.37150562753,2020
113484.56172622749,2021
179480.17756008555,2022
134943.49776946352,2023
237531.09402020084,2024
334753.62244752387,2025
174607.00226968946,2026
158528.59687538355,2027
154387.79200005415,2028
172701.26566764715,2029
274527.0004951548,2030
266796.01226368704,2031
294506.8089916014,2032
280100.0545402091,2033
161811.59526677054,2034
209886.96355752516,2035
189166.31969706345,2036
196660.97826383982,2037
324387.41831501486,2038
232658.10033928292,2039
393999.96110934933,2040
267739.6025115262,2041
201284.13231647864,2042
171465.51416285482,2043
184726.92911447852,2044
225117.44711572042,2045
130201.80427131089,2046
145753.06948627418,2047
134827.27277069268,2048
149744.05272328088,2049
186030.29526914784,2050
106188.63550450996,2051
132364.688514671,2052
145168.84905378486,2053
97841.8895200387,2054
154143.6780230297,2055
144508.9330750168,2056
121115.30802573527,2057
232689.38057373816,2058
133841.8578232374,2059
162102.7429902627,2060
180936.10122530648,2061
129362.47997267288,2062
116696.76519669089,2063
137916.51760226442,2064
125982.44853085841,2065
170791.4304985928,2066
101997.60159500931,2067
132211.6842632517,2068
91419.98947738463,2069
112334.61461097829,2070
86285.85434622422,2071
120534.0060943076,2072
133745.43805229748,2073
182148.0305584244,2074
159359.87357257731,2075
124166.61712209047,2076
152583.653114583,2077
143287.82100332656,2078
131353.85646606967,2079
126869.92384765236,2080
123728.03628144767,2081
128721.71698428829,2082
150980.91238533639,2083
118747.41937008592,2084
127689.12674542662,2085
115904.59032041786,2086
117863.30062226878,2087
84406.4024153361,2088
84504.28038954738,2089
119767.50144972873,2090
120086.83222783242,2091
129078.29529702006,2092
143350.6437141433,2093
135463.72809179395,2094
146675.92817670925,2095
78769.1182065657,2096
93920.83866421232,2097
152977.78657443813,2098
62329.98372811587,2099
88003.05564841897,2100
122623.94668956571,2101
119319.17322579862,2102
108719.12109634295,2103
111458.50275388276,2104
127333.66094900604,2105
58886.099926676805,2106
225594.7503080584,2107
116492.11532103912,2108
114227.03145833426,2109
134307.0546238744,2110
147310.21883971742,2111
137392.5735022173,2112
125993.72912500212,2113
92701.65210524708,2114
150276.31494563946,2115
122742.526332642,2116
156005.78212059737,2117
120192.71884974535,2118
103100.78480002793,2119
116135.08619599386,2120
92523.10131469091,2121
110064.29095050826,2122
85569.46734539479,2123
174007.0203867457,2124
115268.50332741292,2125
164857.36411932536,2126
182398.2048832166,2127
109585.12894226117,2128
105094.20302114362,2129
134264.2088558951,2130
168896.11486903726,2131
107126.99265765533,2132
118065.42118836899,2133
115543.7477596167,2134
102371.16066500435,2135
67133.04306635176,2136
115150.74744949106,2137
130662.85889742886,2138
154746.20461026134,2139
135174.60062467653,2140
143377.7670475296,2141
134196.79325072508,2142
144523.28050932352,2143
123328.12180592661,2144
135232.94879331219,2145
167495.89278892145,2146
139086.40727009482,2147
117591.29747392754,2148
135682.37857899116,2149
223615.24582711066,2150
130261.56297608784,2151
200079.86273019563,2152
170967.94742628463,2153
100283.71567332571,2154
142611.19598278435,2155
266092.2444481107,2156
229986.8870672007,2157
231361.60161496841,2158
213086.8866306626,2159
175768.01313747425,2160
237878.0347738516,2161
470439.16287752625,2162
353520.11293586687,2163
244931.10177189598,2164
168789.82136240526,2165
155443.32564543118,2166
223215.85254464782,2167
202897.44237181437,2168
193604.61563346637,2169
210559.97343084484,2170
138895.86525419028,2171
128365.98658582747,2172
160374.2280651189,2173
230224.0970404887,2174
314569.59715693176,2175
315072.0014005921,2176
238328.71976185153,2177
207331.95691473613,2178
142547.45766266953,2179
199827.371924127,2180
190380.30573688488,2181
229691.39442150304,2182
194475.24043998963,2183
126444.6652906201,2184
105220.86442488348,2185
143548.36737413678,2186
157144.96768128139,2187
170638.04183878758,2188
243823.52588902917,2189
77494.92129305801,2190
73219.32276088893,2191
82320.13375354384,2192
111558.32422706243,2193
93974.03919856877,2194
111691.897911407,2195
100541.83063036227,2196
124071.28586335457,2197
161483.43138567935,2198
169539.87587348899,2199
147132.40011007004,2200
157324.63799999855,2201
231275.5212655285,2202
165040.58091376544,2203
187512.95708651232,2204
107853.80027635171,2205
145544.61180401302,2206
235434.8504038171,2207
230016.53956657535,2208
200122.9682785439,2209
113887.96504032148,2210
108930.2734946608,2211
106025.68424262606,2212
104334.19294922921,2213
130670.2995831981,2214
108820.28602163482,2215
139737.39376211222,2216
66670.74924005945,2217
57016.93751957726,2218
46269.18717327662,2219
56086.44926831093,2220
303586.29371663724,2221
259194.60734139895,2222
277421.6903525879,2223
213209.77147076756,2224
117585.69427401885,2225
170591.53331667243,2226
183750.50125186198,2227
277296.83019714296,2228
225800.88094184676,2229
158059.483207618,2230
208516.28364091783,2231
167920.58728251062,2232
175237.4473975922,2233
264787.5123580882,2234
201445.21909471162,2235
291084.69761247135,2236
367889.47843406623,2237
208375.75354242956,2238
105404.12007104016,2239
163287.81635047187,2240
147457.60661440712,2241
132301.56886564175,2242
134314.66387001603,2243
108106.16135781232,2244
104234.45628527764,2245
159464.96252641338,2246
98189.36199993295,2247
125412.10615951224,2248
124403.54220130047,2249
137951.37164947792,2250
90647.32468954641,2251
169863.67029156932,2252
168090.5455915317,2253
175018.9009951448,2254
181768.68350897596,2255
174628.9584475897,2256
198134.5192072688,2257
171980.04131357753,2258
175165.70962272576,2259
160024.89498006858,2260
191710.98462415335,2261
209504.72314433655,2262
338095.70295036555,2263
452662.0821723975,2264
197710.4339643025,2265
330244.2979696213,2266
362491.8532396613,2267
383169.2602373113,2268
148713.98578246337,2269
173556.86965657846,2270
229160.5678166719,2271
201385.8897928579,2272
154489.93714513982,2273
165384.3213544032,2274
162678.28142991147,2275
174943.26062759839,2276
197007.2890046284,2277
162854.40013539806,2278
136956.7153519844,2279
129702.10955580186,2280
168011.52859122967,2281
176225.0552232249,2282
90173.49825462936,2283
120588.52411889577,2284
154446.6813666099,2285
125769.65895884359,2286
356382.06894792983,2287
275005.41716513893,2288
388945.3490388206,2289
420243.01047176955,2290
313502.9932951278,2291
401910.28950310586,2292
502809.5620959544,2293
435854.4381751124,2294
487137.8313375459,2295
290539.9722525019,2296
324472.3703123728,2297
330746.2990024243,2298
451987.36804007995,2299
335234.48233311024,2300
289909.9075952433,2301
236035.98696583413,2302
237091.12493945294,2303
248484.8649635898,2304
178364.48879376508,2305
176134.38704680602,2306
182330.38242370615,2307
213542.89304640796,2308
294605.5659325599,2309
213403.2214212823,2310
200100.53489172703,2311
182255.53050763157,2312
171332.06506600315,2313
177459.30618146338,2314
178027.0712187148,2315
187406.7237734568,2316
178346.71967341413,2317
180750.1026532232,2318
177429.00959793275,2319
186488.43911185442,2320
248041.50764575572,2321
168289.49936196802,2322
189930.5725975608,2323
175745.05936807193,2324
214425.7604129434,2325
174425.62733258386,2326
222573.36832057431,2327
229038.1985657879,2328
182625.58235666304,2329
175341.27540823224,2330
347360.8136597909,2331
443309.9919504434,2332
315753.4194347652,2333
264038.65403020097,2334
260436.47071826181,2335
340969.4481360176,2336
208401.0586566149,2337
293309.0195415012,2338
219578.56590677446,2339
409107.2820431574,2340
204680.32131695078,2341
219656.20063739448,2342
221607.61513408998,2343
235053.5097050455,2344
227256.5865375995,2345
213648.01801346647,2346
205288.22580396442,2347
236452.05691608027,2348
185107.18761675432,2349
296457.2287820843,2350
258390.97847076334,2351
242776.83217139266,2352
225281.18012224324,2353
137196.9127310888,2354
157922.45115337323,2355
160170.83867939026,2356
187923.34412580298,2357
205026.80310509983,2358
136051.4958429827,2359
114296.4925545395,2360
144279.530208336,2361
278425.55736826995,2362
146978.78062676784,2363
160677.7297654315,2364
192263.5200605264,2365
182557.85599629904,2366
208492.89438381974,2367
232450.16920566696,2368
209313.2360752126,2369
173378.5831952983,2370
181308.5803968607,2371
189635.3127428752,2372
297535.36764287483,2373
300430.2027475378,2374
258736.89575630554,2375
295640.4006124026,2376
359375.089693359,2377
142049.64170121582,2378
197357.95403725468,2379
139065.79250821614,2380
160831.12614234167,2381
184245.7882674294,2382
212103.46603130564,2383
256333.46452802478,2384
157854.3827140063,2385
133941.4574985576,2386
136020.70154771855,2387
93168.14490466617,2388
115721.47068068119,2389
135386.12113986013,2390
139589.06668645,2391
115797.77628209823,2392
165868.34223521242,2393
150379.052499173,2394
220568.40001950902,2395
144370.63106332746,2396
225032.66546011958,2397
115282.60020912041,2398
55644.96749249217,2399
59774.51891760467,2400
111557.8987667003,2401
133974.88185633594,2402
125257.1418275125,2403
136436.61707110418,2404
156468.00625431217,2405
141173.62930505886,2406
129130.21164638539,2407
143200.09810700756,2408
126722.16605650277,2409
180029.26524155962,2410
122957.0563691748,2411
166718.72036170616,2412
127717.61443614765,2413
143777.17688223612,2414
130131.01904572053,2415
136678.9917028539,2416
132127.8091972558,2417
133905.52849089776,2418
131220.53776995814,2419
127587.69816448439,2420
141963.23836418442,2421
126573.90964425958,2422
116511.43901531186,2423
147870.35382787135,2424
203998.615545168,2425
117900.49072625363,2426
148666.4445760906,2427
169252.41822570478,2428
115868.97123222137,2429
130122.91528465322,2430
117628.60784706936,2431
149703.9982198296,2432
144526.5711752695,2433
127463.17692566248,2434
149788.27817756357,2435
105360.8982076085,2436
111259.1060791168,2437
128865.55012515961,2438
95836.72267153881,2439
115959.48068820042,2440
112191.66438547362,2441
99006.95520289602,2442
116336.51334443211,2443
122691.75935494916,2444
79197.0242757368,2445
125260.13515899103,2446
183143.70858177613,2447
126192.54076113256,2448
95637.59581673688,2449
155244.85714404067,2450
107261.7037378293,2451
198202.6044613097,2452
96658.32458823823,2453
118786.03572568006,2454
107268.56517065776,2455
140218.76646933347,2456
121118.24927947426,2457
115654.74756311743,2458
108211.66572399843,2459
152552.491355904,2460
115447.51029569715,2461
133675.5699539758,2462
114523.52676499667,2463
180346.81945887816,2464
135064.09753761816,2465
109913.03031698577,2466
145458.12016750424,2467
76720.35033797249,2468
68934.71169222191,2469
165069.32206290713,2470
224569.04916176246,2471
189754.4301451299,2472
109622.86146697756,2473
67845.92707366847,2474
205795.1689682385,2475
118367.39180201538,2476
130437.49805296362,2477
153630.6437078048,2478
109631.61308326983,2479
148387.06527977946,2480
141690.3676339376,2481
113041.65728221653,2482
115538.55634430134,2483
125677.66546135936,2484
126350.71901181997,2485
154622.45028448044,2486
185130.90946717237,2487
160291.9113953347,2488
147335.5954660545,2489
133193.2789561759,2490
91646.57392930271,2491
178200.45034997267,2492
152402.40361035825,2493
153618.68984568823,2494
87395.37479030629,2495
227529.07029149574,2496
151877.74830069553,2497
117066.80549444522,2498
96491.24101778786,2499
142297.3062039164,2500
138769.96135811467,2501
154390.031277106,2502
81733.75122370532,2503
200289.9572463402,2504
232237.98202146424,2505
246666.59957450128,2506
327904.9307268825,2507
246666.59957450128,2508
215772.0849226331,2509
217125.2900201528,2510
177725.55449149234,2511
211321.07411666866,2512
210820.5189592344,2513
259760.20065745557,2514
162972.59904202295,2515
171217.93119492097,2516
141713.3190161717,2517
151139.10743088013,2518
220364.22697670592,2519
207120.69744581368,2520
186703.13064089484,2521
216819.40457953728,2522
128790.44470949956,2523
140014.1998380374,2524
143326.4702246171,2525
142225.6060099596,2526
110393.16399637554,2527
122267.03537601426,2528
136811.48245244913,2529
115060.43734322397,2530
241518.5386259256,2531
215845.5056696518,2532
198002.69656619368,2533
230703.26748086925,2534
323676.2024898187,2535
250092.2831203435,2536
231906.48465523619,2537
179350.838089189,2538
179375.35813491946,2539
168551.4873661678,2540
176261.3244888176,2541
166380.59233452962,2542
131380.86216527177,2543
131021.26070174079,2544
133419.92808199927,2545
134467.04096825162,2546
135684.10728745014,2547
147064.05033789674,2548
174489.65439877313,2549
283364.4525313325,2550
135499.6387285596,2551
126648.20323109749,2552
66449.10449913233,2553
112774.24410456495,2554
117580.57138603304,2555
98647.65976321111,2556
91976.4940748564,2557
177084.4045908474,2558
130067.99754441717,2559
151631.44175253637,2560
143347.36999170214,2561
143946.25587162655,2562
157975.9829339791,2563
178097.16430035766,2564
133511.3790051539,2565
152768.2919691531,2566
118902.23288447785,2567
206244.52818532934,2568
202091.3781096733,2569
112405.09175862861,2570
201587.64946006032,2571
161432.18777219282,2572
215751.948938399,2573
303178.8678901116,2574
122616.76690321832,2575
116788.3912953568,2576
164841.7884265857,2577
94542.04817853522,2578
72260.10009250084,2579
125337.26659841301,2580
108350.13155082124,2581
101676.2963865827,2582
295935.45716639404,2583
153380.65321899712,2584
170154.44843029013,2585
219059.15854578366,2586
203463.18729217045,2587
160644.6905957083,2588
146062.9978125817,2589
219390.74082929562,2590
223494.02228336796,2591
208131.79010898186,2592
240901.12252532542,2593
172354.99695628678,2594
202801.06202515573,2595
343334.382749254,2596
176066.95301067346,2597
279438.89502661745,2598
330065.71772532904,2599
211630.2073017703,2600
145597.3969934218,2601
86278.66027953145,2602
99803.78434263573,2603
86664.17952880602,2604
76516.90728492624,2605
136681.49090745585,2606
177268.1031366932,2607
219619.3593546354,2608
171983.07407207182,2609
116215.57838389969,2610
127287.3377167551,2611
146778.6244694626,2612
132116.2310599844,2613
128116.27382148156,2614
143804.2475251472,2615
140497.32069136307,2616
181880.90387377114,2617
191290.16865571353,2618
207275.83375097904,2619
183158.60668088388,2620
171496.7130030078,2621
182796.27892830665,2622
245020.488706697,2623
294173.6456974164,2624
333252.79942764324,2625
173410.70830595476,2626
175928.89471310956,2627
447368.36016459554,2628
670876.2734693249,2629
360377.40269586036,2630
455674.6952114179,2631
439799.6300372912,2632
327882.0176349596,2633
412970.1427157394,2634
150795.867275938,2635
179906.08793503785,2636
196578.61463512442,2637
250610.96629593545,2638
185766.78989561048,2639
150944.65399227352,2640
107042.60850256884,2641
185270.98169994014,2642
99722.64481905132,2643
117128.64328980916,2644
95197.7122247639,2645
93592.292223459,2646
91512.77130847311,2647
149511.40362771862,2648
164243.97413797976,2649
151157.3424681169,2650
152503.5916180805,2651
382512.36306805286,2652
244341.46005389106,2653
253435.10501263785,2654
381193.2058710751,2655
318447.609545866,2656
353365.2836113978,2657
280298.9079164683,2658
336058.98586535803,2659
329247.64064710616,2660
345365.96430850815,2661
370118.0776619348,2662
269456.98703724385,2663
291502.9372211182,2664
330962.38737758086,2665
297753.7780855236,2666
170838.7537146598,2667
177116.7559403857,2668
169262.56759296084,2669
313999.32049568987,2670
179618.2034527259,2671
179356.8092677201,2672
211125.76174957893,2673
209074.8190736865,2674
173426.43303138934,2675
187236.4023892421,2676
189833.51289958297,2677
274225.9700242298,2678
284475.54943444044,2679
283566.64656462776,2680
500698.149665075,2681
397452.5522777849,2682
594359.9269370383,2683
318030.8228946997,2684
405447.51986519666,2685
241452.00759832165,2686
333051.3598874504,2687
220070.23527955567,2688
207622.91562861853,2689
446650.6546138914,2690
193779.66313469654,2691
135503.96716473473,2692
195989.8992152853,2693
135035.44322120337,2694
183833.186939381,2695
183163.15693957178,2696
195804.29769628742,2697
211080.3044948162,2698
180862.37249181225,2699
155507.47467653375,2700
146444.97766996437,2701
111990.14805812175,2702
124662.64295139886,2703
131988.42498137444,2704
120907.81466680544,2705
116786.00137082333,2706
120485.23606993789,2707
148908.26381195532,2708
117623.50940396969,2709
132001.66476911303,2710
301394.7741459213,2711
443752.44162146683,2712
174255.06057233305,2713
155214.76540357212,2714
180406.79457624178,2715
160985.81177707616,2716
186298.11661881115,2717
237154.51274301397,2718
157521.96592166164,2719
176598.6375181854,2720
141688.50175619355,2721
143599.95794954372,2722
143797.91153840243,2723
133869.8900696188,2724
139351.53129148926,2725
147745.62451991998,2726
176364.5507395365,2727
177538.0742741313,2728
151391.2348806879,2729
146062.6467220549,2730
135255.1765853525,2731
133024.50689494525,2732
158600.51966543205,2733
132509.54367158012,2734
